Doc ID,Question,Ground Truth,Prediction,Score,Category,L2 Category,Stage,Is Changed,Text Output,NormalizedTextOutput,Cumulative Confidence 1,Cumulative Confidence 2
1601,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.8079,0.8079
1601,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.7981,0.7981
1602,Is there a bird in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8479,0.8479
1602,Is there a bird in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.9799,0.9799
1602,Is there a bird in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9086,0.9085
1602,Is there a bird in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.8757,0.8757
1603,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.7852,0.7852
1603,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9072,0.9072
1603,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9123,0.9123
1603,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.8614,0.8614
1604,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8577,0.8577
1604,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.9283,0.9283
1604,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9842,0.9842
1604,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9873,0.9873
1605,Is there a bottle in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.7981,0.7981
1605,Is there a bottle in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9736,0.9736
1605,Is there a bottle in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9899,0.9899
1605,Is there a bottle in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.985,0.985
1606,Is there a dining table in the image?,yes,['No'],0.0,popular,Unknown,Stage 0,False,['No'],no,0.8479,0.8479
1606,Is there a dining table in the image?,yes,['No'],0.0,popular,Unknown,Stage 1,False,['No'],no,0.9755,0.9755
1606,Is there a dining table in the image?,yes,['No'],0.0,popular,Unknown,Stage 2,False,['No'],no,0.9546,0.9546
1606,Is there a dining table in the image?,yes,['No'],0.0,popular,Unknown,Stage 3,False,['No'],no,0.7519,0.7519
1607,Is there a bowl in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8006,0.8006
1607,Is there a bowl in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9786,0.9786
1607,Is there a bowl in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.7605,0.7605
1607,Is there a bowl in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.8288,0.8288
1608,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,False,['Yes'],yes,0.6076,0.6076
1608,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,False,['Yes'],yes,0.9912,0.9912
1608,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,False,['Yes'],yes,0.9932,0.9932
1608,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,False,['Yes'],yes,0.9953,0.9952
1609,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8417,0.8417
1609,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.8221,0.8221
1609,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9609,0.9609
1609,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9184,0.9184
1610,Is there a clock in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.7905,0.7904
1610,Is there a clock in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.9518,0.9518
1610,Is there a clock in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9111,0.9111
1610,Is there a clock in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.977,0.9769
1611,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.7878,0.7878
1611,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9811,0.9811
1611,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9944,0.9944
1611,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.992,0.992
1612,Is there a bottle in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8221,0.8221
1612,Is there a bottle in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.8887,0.8887
1612,Is there a bottle in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9059,0.9059
1612,Is there a bottle in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.8596,0.8596
1613,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.7904,0.7904
1613,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9653,0.9653
1613,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9879,0.9879
1613,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9407,0.9407
1614,Is there a snowboard in the image?,yes,['No'],0.0,popular,Unknown,Stage 0,False,['No'],no,0.6991,0.6991
1614,Is there a snowboard in the image?,yes,['No'],0.0,popular,Unknown,Stage 1,False,['No'],no,0.9072,0.9072
1614,Is there a snowboard in the image?,yes,['No'],0.0,popular,Unknown,Stage 2,False,['No'],no,0.9773,0.9773
1614,Is there a snowboard in the image?,yes,['No'],0.0,popular,Unknown,Stage 3,False,['No'],no,0.9597,0.9597
1615,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.7981,0.7981
1615,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9861,0.9861
1615,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9805,0.9805
1615,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9808,0.9808
1616,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.5774,0.5774
1616,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.9441,0.9441
1616,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9875,0.9875
1616,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9859,0.9859
1617,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.7519,0.7519
1617,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9869,0.9869
1617,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9873,0.9873
1617,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9843,0.9843
1618,Is there a skis in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.7605,0.7605
1618,Is there a skis in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.7519,0.7519
1618,Is there a skis in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.746,0.746
1618,Is there a skis in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.7745,0.7745
1619,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.7577,0.7577
1619,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9343,0.9343
1619,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.8917,0.8917
1619,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.8902,0.8902
1620,Is there a motorcycle in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.6618,0.6618
1620,Is there a motorcycle in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.8823,0.8823
1620,Is there a motorcycle in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.8558,0.8558
1620,Is there a motorcycle in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9511,0.9511
1621,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8499,0.8498
1621,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9532,0.9532
1621,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9626,0.9626
1621,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9518,0.9518
1622,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8651,0.8651
1622,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.9719,0.9719
1622,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9889,0.9889
1622,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9901,0.9901
1623,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.7955,0.7955
1623,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9566,0.9566
1623,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9664,0.9664
1623,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9643,0.9643
1624,Is there a handbag in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.7216,0.7216
1624,Is there a handbag in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.8518,0.8518
1624,Is there a handbag in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['No'],no,0.5736,0.5736
1624,Is there a handbag in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.8333,0.8333
1625,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.7878,0.7878
1625,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9184,0.9183
1625,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9424,0.9424
1625,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9449,0.9449
1626,Is there a bowl in the image?,yes,['No'],0.0,popular,Unknown,Stage 0,False,['No'],no,0.8175,0.8174
1626,Is there a bowl in the image?,yes,['No'],0.0,popular,Unknown,Stage 1,False,['No'],no,0.9283,0.9283
1626,Is there a bowl in the image?,yes,['No'],0.0,popular,Unknown,Stage 2,False,['No'],no,0.9352,0.9352
1626,Is there a bowl in the image?,yes,['No'],0.0,popular,Unknown,Stage 3,False,['No'],no,0.7662,0.7662
1627,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.9659,0.9659
1627,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9879,0.9879
1627,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9939,0.9939
1627,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.99,0.99
1628,Is there a sandwich in the image?,yes,['No'],0.0,popular,Unknown,Stage 0,False,['No'],no,0.9294,0.9293
1628,Is there a sandwich in the image?,yes,['No'],0.0,popular,Unknown,Stage 1,False,['No'],no,0.879,0.879
1628,Is there a sandwich in the image?,yes,['No'],0.0,popular,Unknown,Stage 2,False,['No'],no,0.7852,0.7852
1628,Is there a sandwich in the image?,yes,['No'],0.0,popular,Unknown,Stage 3,False,['No'],no,0.7153,0.7153
1629,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.9196,0.9196
1629,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9895,0.9895
1629,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.994,0.994
1629,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9923,0.9923
1630,Is there a hot dog in the image?,yes,['No'],0.0,popular,Unknown,Stage 0,False,['No'],no,0.8774,0.8774
1630,Is there a hot dog in the image?,yes,['No'],0.0,popular,Unknown,Stage 1,False,['No'],no,0.8243,0.8243
1630,Is there a hot dog in the image?,yes,['No'],0.0,popular,Unknown,Stage 2,False,['No'],no,0.948,0.948
1630,Is there a hot dog in the image?,yes,['No'],0.0,popular,Unknown,Stage 3,False,['No'],no,0.9835,0.9835
1631,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.916,0.916
1631,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9603,0.9603
1631,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9449,0.9449
1631,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9172,0.9172
1632,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.9674,0.9674
1632,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.9609,0.9609
1632,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9852,0.9852
1632,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9893,0.9893
1633,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8871,0.8871
1633,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9944,0.9944
1633,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9978,0.9978
1633,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9979,0.9979
1634,Is there a sports ball in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8128,0.8128
1634,Is there a sports ball in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.7248,0.7248
1634,Is there a sports ball in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.615,0.615
1634,Is there a sports ball in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.737,0.737
1635,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8871,0.8871
1635,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.99,0.99
1635,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9937,0.9937
1635,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9925,0.9925
1636,Is there a tennis racket in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8577,0.8577
1636,Is there a tennis racket in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.7057,0.7057
1636,Is there a tennis racket in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9836,0.9836
1636,Is there a tennis racket in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9893,0.9893
1637,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8757,0.8757
1637,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9852,0.9852
1637,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9919,0.9919
1637,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9868,0.9868
1638,Is there a baseball glove in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.6001,0.6001
1638,Is there a baseball glove in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.5964,0.5963
1638,Is there a baseball glove in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.7772,0.7772
1638,Is there a baseball glove in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9046,0.9046
1639,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8438,0.8438
1639,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9875,0.9875
1639,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9941,0.9941
1639,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9919,0.9919
1640,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.7745,0.7745
1640,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.9511,0.951
1640,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9879,0.9879
1640,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9891,0.9891
1641,Is there a car in the image?,no,['Yes'],0.0,popular,Unknown,Stage 0,True,['No'],no,0.749,0.749
1641,Is there a car in the image?,no,['Yes'],0.0,popular,Unknown,Stage 1,True,['No'],no,0.9362,0.9362
1641,Is there a car in the image?,no,['Yes'],0.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.8539,0.8539
1641,Is there a car in the image?,no,['Yes'],0.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9241,0.9241
1642,Is there a sports ball in the image?,yes,['No'],0.0,popular,Unknown,Stage 0,False,['No'],no,0.7185,0.7185
1642,Is there a sports ball in the image?,yes,['No'],0.0,popular,Unknown,Stage 1,False,['No'],no,0.7278,0.7278
1642,Is there a sports ball in the image?,yes,['No'],0.0,popular,Unknown,Stage 2,False,['No'],no,0.8823,0.8823
1642,Is there a sports ball in the image?,yes,['No'],0.0,popular,Unknown,Stage 3,False,['No'],no,0.7519,0.7519
1643,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8006,0.8006
1643,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9863,0.9863
1643,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9963,0.9963
1643,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9964,0.9964
1644,Is there a chair in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8375,0.8375
1644,Is there a chair in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.5117,0.5116
1644,Is there a chair in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.7279,0.7279
1644,Is there a chair in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9532,0.9532
1645,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8375,0.8375
1645,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9496,0.9496
1645,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9755,0.9755
1645,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.8175,0.8175
1646,Is there a person in the image?,yes,['No'],0.0,popular,Unknown,Stage 0,True,['No'],no,0.9532,0.9532
1646,Is there a person in the image?,yes,['No'],0.0,popular,Unknown,Stage 1,True,['No'],no,0.9803,0.9802
1646,Is there a person in the image?,yes,['No'],0.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.7185,0.7185
1646,Is there a person in the image?,yes,['No'],0.0,popular,Unknown,Stage 3,True,['No'],no,0.5194,0.5194
1647,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8479,0.8479
