Doc ID,Question,Ground Truth,Prediction,Score,Category,L2 Category,Stage,Is Changed,Text Output,NormalizedTextOutput,Cumulative Confidence 1
846,"What is the main event in this image?
Options: A: The target enemy is surrendering, B: The target enemy is shooting at someone, C: The target enemy will be shot, D: The target enemy is hiding",C,['D'],0.0,logical reasoning,common reasoning,Stage 0,False,['C'],c,0.7130123973892762
846,"What is the main event in this image?
Options: A: The target enemy is surrendering, B: The target enemy is shooting at someone, C: The target enemy will be shot, D: The target enemy is hiding",C,['D'],0.0,logical reasoning,common reasoning,Stage 1,False,['C'],c,0.5108776093529297
846,"What is the main event in this image?
Options: A: The target enemy is surrendering, B: The target enemy is shooting at someone, C: The target enemy will be shot, D: The target enemy is hiding",C,['D'],0.0,logical reasoning,common reasoning,Stage 2,False,['C'],c,0.8936163188026978
846,"What is the main event in this image?
Options: A: The target enemy is surrendering, B: The target enemy is shooting at someone, C: The target enemy will be shot, D: The target enemy is hiding",C,['D'],0.0,logical reasoning,common reasoning,Stage 3,False,['C'],c,0.8630009294556213
847,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: How many bars have values larger than 4?
Choices:
(A) 0
(B) 1
(C) 2
(D) 3",C,['A'],0.0,logical reasoning,diagram reasoning,Stage 0,True,['C'],c,0.4202570916222168
847,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: How many bars have values larger than 4?
Choices:
(A) 0
(B) 1
(C) 2
(D) 3",C,['A'],0.0,logical reasoning,diagram reasoning,Stage 1,True,['C'],c,0.402518093685968
847,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: How many bars have values larger than 4?
Choices:
(A) 0
(B) 1
(C) 2
(D) 3",C,['A'],0.0,logical reasoning,diagram reasoning,Stage 2,True,['A'],a,0.5650492907570435
847,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: How many bars have values larger than 4?
Choices:
(A) 0
(B) 1
(C) 2
(D) 3",C,['A'],0.0,logical reasoning,diagram reasoning,Stage 3,True,['A'],a,0.3563621045158936
848,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: What is the value of the smallest individual bar in the whole chart?
Choices:
(A) 0
(B) 2
(C) -1
(D) 1",D,['('],0.0,logical reasoning,diagram reasoning,Stage 0,True,['C'],c,0.5118354559944702
848,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: What is the value of the smallest individual bar in the whole chart?
Choices:
(A) 0
(B) 2
(C) -1
(D) 1",D,['('],0.0,logical reasoning,diagram reasoning,Stage 1,True,['C'],c,0.4387180806206299
848,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: What is the value of the smallest individual bar in the whole chart?
Choices:
(A) 0
(B) 2
(C) -1
(D) 1",D,['('],0.0,logical reasoning,diagram reasoning,Stage 2,True,['C'],c,0.4423598052071167
848,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: What is the value of the smallest individual bar in the whole chart?
Choices:
(A) 0
(B) 2
(C) -1
(D) 1",D,['('],0.0,logical reasoning,diagram reasoning,Stage 3,True,['A'],a,0.3643265665577485
849,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Does Web Green have the minimum area under the curve?
Choices:
(A) yes
(B) no
(C) nan
(D) nan",A,['B'],0.0,logical reasoning,diagram reasoning,Stage 0,False,['B'],b,0.4334158600376678
849,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Does Web Green have the minimum area under the curve?
Choices:
(A) yes
(B) no
(C) nan
(D) nan",A,['B'],0.0,logical reasoning,diagram reasoning,Stage 1,False,['B'],b,0.6121781469391419
849,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Does Web Green have the minimum area under the curve?
Choices:
(A) yes
(B) no
(C) nan
(D) nan",A,['B'],0.0,logical reasoning,diagram reasoning,Stage 2,False,['B'],b,0.6470252872513367
849,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Does Web Green have the minimum area under the curve?
Choices:
(A) yes
(B) no
(C) nan
(D) nan",A,['B'],0.0,logical reasoning,diagram reasoning,Stage 3,False,['B'],b,0.5693463684128357
850,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Does Arkansas have a higher value than Indiana ?
Choices:
(A) Yes
(B) No
(C) nan
(D) nan",A,['B'],0.0,logical reasoning,diagram reasoning,Stage 0,False,['B'],b,0.6262375713394714
850,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Does Arkansas have a higher value than Indiana ?
Choices:
(A) Yes
(B) No
(C) nan
(D) nan",A,['B'],0.0,logical reasoning,diagram reasoning,Stage 1,False,['B'],b,0.6411678792046143
850,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Does Arkansas have a higher value than Indiana ?
Choices:
(A) Yes
(B) No
(C) nan
(D) nan",A,['B'],0.0,logical reasoning,diagram reasoning,Stage 2,False,['B'],b,0.6685377360390259
850,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Does Arkansas have a higher value than Indiana ?
Choices:
(A) Yes
(B) No
(C) nan
(D) nan",A,['B'],0.0,logical reasoning,diagram reasoning,Stage 3,False,['B'],b,0.5698000193642212
851,"Two magnets are placed as shown. Hint: Magnets that attract pull together. Magnets that repel push apart. Will these magnets attract or repel each other?
Options: A: Repel., B: Attract., C: nan, D: nan",A,['B'],0.0,logical reasoning,diagram reasoning,Stage 0,False,['B'],b,0.6983296872185303
851,"Two magnets are placed as shown. Hint: Magnets that attract pull together. Magnets that repel push apart. Will these magnets attract or repel each other?
Options: A: Repel., B: Attract., C: nan, D: nan",A,['B'],0.0,logical reasoning,diagram reasoning,Stage 1,False,['B'],b,0.6906474233673645
851,"Two magnets are placed as shown. Hint: Magnets that attract pull together. Magnets that repel push apart. Will these magnets attract or repel each other?
Options: A: Repel., B: Attract., C: nan, D: nan",A,['B'],0.0,logical reasoning,diagram reasoning,Stage 2,False,['B'],b,0.6970922947929932
851,"Two magnets are placed as shown. Hint: Magnets that attract pull together. Magnets that repel push apart. Will these magnets attract or repel each other?
Options: A: Repel., B: Attract., C: nan, D: nan",A,['B'],0.0,logical reasoning,diagram reasoning,Stage 3,False,['B'],b,0.6629518867539002
852,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Are there fewer large matte utility bikes than small yellow bicycles?
Choices:
(A) Yes
(B) No
(C) nan
(D) nan",A,['D'],0.0,logical reasoning,common reasoning,Stage 0,False,['B'],b,0.7356780172394349
852,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Are there fewer large matte utility bikes than small yellow bicycles?
Choices:
(A) Yes
(B) No
(C) nan
(D) nan",A,['D'],0.0,logical reasoning,common reasoning,Stage 1,False,['B'],b,0.6435753108070923
852,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Are there fewer large matte utility bikes than small yellow bicycles?
Choices:
(A) Yes
(B) No
(C) nan
(D) nan",A,['D'],0.0,logical reasoning,common reasoning,Stage 2,False,['B'],b,0.5618279577301575
852,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Are there fewer large matte utility bikes than small yellow bicycles?
Choices:
(A) Yes
(B) No
(C) nan
(D) nan",A,['D'],0.0,logical reasoning,common reasoning,Stage 3,False,['B'],b,0.569570779900415
853,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Can you find the missing shape in this picture puzzle?
Choices:
(A) A
(B) B
(C) C
(D) D",A,['A'],1.0,logical reasoning,code & sequence reasoning,Stage 0,False,['A'],a,0.392410546641214
853,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Can you find the missing shape in this picture puzzle?
Choices:
(A) A
(B) B
(C) C
(D) D",A,['A'],1.0,logical reasoning,code & sequence reasoning,Stage 1,False,['A'],a,0.45328289280401
853,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Can you find the missing shape in this picture puzzle?
Choices:
(A) A
(B) B
(C) C
(D) D",A,['A'],1.0,logical reasoning,code & sequence reasoning,Stage 2,False,['A'],a,0.4231184125946594
853,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Can you find the missing shape in this picture puzzle?
Choices:
(A) A
(B) B
(C) C
(D) D",A,['A'],1.0,logical reasoning,code & sequence reasoning,Stage 3,False,['A'],a,0.3892391325043274
854,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Subtract all red things. Subtract all cylinders. How many objects are left?
Choices:
(A) 0
(B) 3
(C) 2
(D) 5",B,['B'],1.0,logical reasoning,common reasoning,Stage 0,True,['A'],a,0.2910434604691101
854,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Subtract all red things. Subtract all cylinders. How many objects are left?
Choices:
(A) 0
(B) 3
(C) 2
(D) 5",B,['B'],1.0,logical reasoning,common reasoning,Stage 1,True,['C'],c,0.2568897605942322
854,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Subtract all red things. Subtract all cylinders. How many objects are left?
Choices:
(A) 0
(B) 3
(C) 2
(D) 5",B,['B'],1.0,logical reasoning,common reasoning,Stage 2,True,['C'],c,0.3049568236874176
854,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Subtract all red things. Subtract all cylinders. How many objects are left?
Choices:
(A) 0
(B) 3
(C) 2
(D) 5",B,['B'],1.0,logical reasoning,common reasoning,Stage 3,True,['C'],c,0.2605766356991363
855,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Which option is correct?
Choices:
(A) A
(B) B
(C) C",C,['A'],0.0,logical reasoning,code & sequence reasoning,Stage 0,False,['A'],a,0.3185052872704101
855,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Which option is correct?
Choices:
(A) A
(B) B
(C) C",C,['A'],0.0,logical reasoning,code & sequence reasoning,Stage 1,False,['A'],a,0.360368549923761
855,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Which option is correct?
Choices:
(A) A
(B) B
(C) C",C,['A'],0.0,logical reasoning,code & sequence reasoning,Stage 2,False,['A'],a,0.3874606491135193
855,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Which option is correct?
Choices:
(A) A
(B) B
(C) C",C,['A'],0.0,logical reasoning,code & sequence reasoning,Stage 3,False,['A'],a,0.3528437913464142
856,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: What is the value of the largest bar?
Choices:
(A) 9
(B) 5
(C) 8
(D) 7",A,['C'],0.0,logical reasoning,diagram reasoning,Stage 0,False,['C'],c,0.4449958206223083
856,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: What is the value of the largest bar?
Choices:
(A) 9
(B) 5
(C) 8
(D) 7",A,['C'],0.0,logical reasoning,diagram reasoning,Stage 1,False,['C'],c,0.3896535337971283
856,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: What is the value of the largest bar?
Choices:
(A) 9
(B) 5
(C) 8
(D) 7",A,['C'],0.0,logical reasoning,diagram reasoning,Stage 2,False,['C'],c,0.7596451641129089
856,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: What is the value of the largest bar?
Choices:
(A) 9
(B) 5
(C) 8
(D) 7",A,['C'],0.0,logical reasoning,diagram reasoning,Stage 3,False,['C'],c,0.8397393227623535
