Doc ID,Question,Answer,Ground Truth,Prediction,Score,Category,L2 Category,Stage,Text Output,Cumulative Confidences
1374,Is there a backpack in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9371578098343444]
1375,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.9706547261284424]
1375,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9847684503601624]
1375,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9871347547577454]
1375,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9869216681526736]
1376,Is there a handbag in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.8756869436310364]
1376,Is there a handbag in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.828797459702356]
1376,Is there a handbag in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['No'],[0.5038325191544129]
1376,Is there a handbag in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.6477234960602356]
1377,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8855339289711548]
1377,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9361838699387146]
1377,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9917784334229066]
1377,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9802385569618776]
1378,Is there a knife in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.8458462358521057]
1378,Is there a knife in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.5115928054855896]
1378,Is there a knife in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9747640491531924]
1378,Is there a knife in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9647873641060426]
1379,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8839555979775024]
1379,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9371110797928406]
1379,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9701672197388244]
1379,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.8917073012398316]
1380,Is there a traffic light in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.724807918171747]
1380,Is there a traffic light in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.8478940726326538]
1380,Is there a traffic light in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.8079915643738342]
1380,Is there a traffic light in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.7605709434555603]
1381,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8127722145126892]
1381,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9845314622925356]
1381,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9939693213509156]
1381,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9964962602661684]
1382,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.9195939899490906]
1382,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.9525121451424194]
1382,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9715124965714051]
1382,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9668461085365844]
1383,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.7799105049179627]
1383,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9457414151238036]
1383,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9229837657021118]
1383,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.930410087208612]
1384,Is there a tie in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.6150011421249939]
1384,Is there a tie in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.988722324471338]
1384,Is there a tie in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9663454295204712]
1384,Is there a tie in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.989302933316095]
1385,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.7930205465363098]
1385,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9736035467194154]
1385,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9936920405434204]
1385,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.992633879284723]
1386,Is there a bowl in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.8773817421005798]
1386,Is there a bowl in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.9097692371414734]
1386,Is there a bowl in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['No'],[0.5697457195328307]
1386,Is there a bowl in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.5659170151756836]
1387,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.9559463263557983]
1387,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9735959769295288]
1387,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9971337319420412]
1387,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9984575511025026]
1388,Is there a dining table in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.8855441213654114]
1388,Is there a dining table in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.8870856166885925]
1388,Is there a dining table in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9525052310036256]
1388,Is there a dining table in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.8990558386848999]
1389,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8458618522690369]
1389,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9805397988365724]
1389,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9710761309670044]
1389,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.994507134060724]
1390,Is there a chair in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.8576872945831848]
1390,Is there a chair in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.6260015965508057]
1390,Is there a chair in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9865286351250244]
1390,Is there a chair in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.986914098362787]
1391,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8498768211411072]
1391,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.7576380373047424]
1391,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.8668956757591797]
1391,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.8437716961906983]
1392,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.774522602658136]
1392,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.9773231745766237]
1392,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9858901501701904]
1392,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.986737072567804]
1393,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8055391908691956]
1393,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9880985618637635]
1393,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9932812453316284]
1393,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.99664706001745]
1394,Is there a handbag in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.6405488253639771]
1394,Is there a handbag in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.5116638542221619]
1394,Is there a handbag in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9123895169304445]
1394,Is there a handbag in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.8739973307655884]
1395,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.7460564971970154]
1395,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9673755765961244]
1395,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9578750730560852]
1395,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9658405185745788]
1396,Is there a cell phone in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.626055657963617]
1396,Is there a cell phone in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.8538499475525452]
1396,Is there a cell phone in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9856885672615602]
1396,Is there a cell phone in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.983803153138025]
1397,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.7370730043457582]
1397,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9867522717522218]
1397,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9928569794701172]
1397,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.994418501953943]
1398,Is there a backpack in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],[0.7825781107948853]
1398,Is there a backpack in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],[0.7548232079552246]
1398,Is there a backpack in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],[0.8498902321861815]
1398,Is there a backpack in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],[0.771754264931543]
1399,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8651354909943176]
1399,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9719213844345644]
1399,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9877160192535952]
1399,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9935867787407472]
1400,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.9085662962006164]
1400,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.6038496495293213]
1400,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.7605427504585816]
1400,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.763372004132135]
1401,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8079850078629089]
1401,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9059292079018187]
1401,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9747762681053712]
1401,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.984767019848688]
1402,Is there a dog in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.8669681550072266]
1402,Is there a dog in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.9172214270638062]
1402,Is there a dog in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.8917646409081055]
1402,Is there a dog in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.981142819027765]
1403,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8198094368980957]
1403,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9719407559441164]
1403,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9913966060684756]
1403,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9905643464134768]
1404,Is there a backpack in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.8079732657478882]
1404,Is there a backpack in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.8055594564484192]
1404,Is there a backpack in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.963196098904474]
1404,Is there a backpack in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9496380687759948]
1405,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.843794047932489]
1405,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9869402051971986]
1405,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9962733984993531]
1405,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9976586104439332]
1406,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.9293893576668336]
1406,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.97321093092428]
1406,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9898051024483276]
1406,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9919202328728272]
1407,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8310473562286926]
1407,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9867514372871948]
1407,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9967138768242432]
1407,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.997999370198114]
1408,Is there a handbag in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],[0.7576841712997986]
1408,Is there a handbag in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],[0.5194554925964905]
1408,Is there a handbag in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],[0.8221060038612915]
1408,Is there a handbag in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],[0.577425479988916]
1409,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.7878199220703674]
1409,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9631608725594116]
1409,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9906957150505616]
1409,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9937801958130432]
1410,Is there a bottle in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.8595704437302185]
1410,Is there a bottle in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.5037952662514282]
1410,Is there a bottle in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.996030390362604]
1410,Is there a bottle in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9678445459412172]
1411,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.9653496743248536]
1411,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9701895118759704]
1411,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.99040424833761]
1411,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9545709491776062]
1412,Is there a boat in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],[0.8651524187134338]
1412,Is there a boat in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],[0.9352573157356812]
1412,Is there a boat in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],[0.9758993388222292]
1412,Is there a boat in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],[0.9816886187599732]
1413,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8687472940491272]
1413,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.8790411354111267]
1413,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.8823487759636475]
1413,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.8790438176201416]
1414,Is there a bench in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],[0.7930181623505188]
1414,Is there a bench in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],[0.6722259522484375]
1414,Is there a bench in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],[0.6618320942925049]
1414,Is there a bench in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],[0.5272282362984253]
1415,Is there a chair in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 0,['No'],[0.8773992658661438]
1415,Is there a chair in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 1,['No'],[0.6000834704445435]
1415,Is there a chair in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 2,['Yes'],[0.5659401417778565]
1415,Is there a chair in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 3,['Yes'],[0.672243595223291]
1416,Is there a truck in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.6722543836639954]
1416,Is there a truck in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.8932300807045532]
1416,Is there a truck in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.7878192068146301]
1416,Is there a truck in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.831063985924585]
1417,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8055316806839539]
1417,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9731670023010804]
1417,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9361973405884338]
1417,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9559171796845032]
1418,Is there a car in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.7689958215759828]
1418,Is there a car in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.6112899781273438]
